2018-11-28 10:06:56,880 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-11-28 10:06:56,880 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-11-28 10:07:22,054 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-11-28 10:07:22,054 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Essoussi\Documents\CI\integration-exam\integration-exam-ear\src\main\resources
2018-11-28 10:07:58,868 [Worker-17] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2018-11-28 10:07:58,962 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: esprit.integration.exam:integration-exam:0.0.1-SNAPSHOT @ C:\Users\Essoussi\Documents\CI\integration-exam\pom.xml.
2018-11-28 10:07:59,009 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.EarLifecycleMapping lifecycle mapping for MavenProject: esprit.integration.exam:integration-exam-ear:0.0.1-SNAPSHOT @ C:\Users\Essoussi\Documents\CI\integration-exam\integration-exam-ear\pom.xml.
2018-11-28 10:07:59,350 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.EjbLifecycleMapping lifecycle mapping for MavenProject: esprit.integration.exam:integration-exam-ejb:0.0.1-SNAPSHOT @ C:\Users\Essoussi\Documents\CI\integration-exam\integration-exam-ejb\pom.xml.
2018-11-28 10:07:59,413 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: esprit.integration.exam:integration-exam-web:0.0.1-SNAPSHOT @ C:\Users\Essoussi\Documents\CI\integration-exam\integration-exam-web\pom.xml.
2018-11-28 10:08:00,164 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Generating application.xml
2018-11-28 10:08:01,007 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Generating application.xml
2018-11-28 10:08:01,116 [Worker-17] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /integration-exam-ejb/src/main/java
2018-11-28 10:08:01,120 [Worker-17] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /integration-exam-ejb/src/main/resources
2018-11-28 10:08:01,120 [Worker-17] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /integration-exam-ejb/src/test/java
2018-11-28 10:08:01,120 [Worker-17] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /integration-exam-ejb/src/test/resources
2018-11-28 10:08:01,175 [Worker-17] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /integration-exam-web/src/main/java
2018-11-28 10:08:01,175 [Worker-17] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /integration-exam-web/src/main/resources
2018-11-28 10:08:01,175 [Worker-17] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /integration-exam-web/src/test/java
2018-11-28 10:08:01,175 [Worker-17] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /integration-exam-web/src/test/resources
2018-11-28 10:08:01,347 [Worker-17] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for integration-exam-ear
2018-11-28 10:08:01,445 [Worker-17] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for integration-exam-web
2018-11-28 10:08:01,461 [Worker-17] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 2 sec
2018-11-28 10:08:01,695 [Worker-21] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of integration-exam-ear
2018-11-28 10:08:01,695 [Worker-21] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for integration-exam-ear
2018-11-28 10:08:01,695 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.wildfly.plugins:wildfly-maven-plugin:jar:1.0.2.Final is missing, no dependency information available
2018-11-28 10:08:01,711 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.maven.plugins:maven-install-plugin:jar:2.4 is missing, no dependency information available
2018-11-28 10:08:01,726 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-11-28 10:08:01,742 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Generating application.xml
2018-11-28 10:08:01,757 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-11-28 10:08:01,757 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Essoussi\Documents\CI\integration-exam\integration-exam-ear\src\main\resources
2018-11-28 10:08:01,976 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-11-28 10:08:01,976 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-11-28 10:08:01,992 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-11-28 10:08:01,992 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-11-28 10:08:02,065 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-11-28 10:08:02,065 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-11-28 10:08:02,065 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-11-28 10:08:02,065 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-11-28 10:08:02,065 [Worker-20] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of integration-exam-web
2018-11-28 10:08:02,065 [Worker-20] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for integration-exam-web
2018-11-28 10:08:02,073 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-11-28 10:09:20,352 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-11-28 10:09:20,352 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-11-28 10:09:20,352 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-11-28 10:09:20,352 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-11-28 10:09:33,064 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-11-28 10:09:33,064 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-11-28 10:09:33,064 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
